EARN,EMP#,DATE,HRS,RATE,AMOUNT,,,,,,,,,,,,
REG,70906,11/21/2012,3.38,20.02,72.74,,,,,,,,,,,,
REG,70906,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70906,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70951,11/17/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70951,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70951,11/21/2012,3.33,22.86,81.15,,,,,,,,,,,,
REG,70951,11/21/2012,4.27,20.02,89.09,,,,,,,,,,,,
REG,70951,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70951,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70957,11/17/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70957,11/18/2012,4.39,22.86,106.3,,,,,,,,,,,,
REG,70957,11/18/2012,3.21,20.02,67.07,,,,,,,,,,,,
REG,70957,11/21/2012,4.18,22.86,98.3,,,,,,,,,,,,
REG,70957,11/21/2012,3.42,20.02,74.07,,,,,,,,,,,,
REG,70957,11/22/2012,4.39,22.86,106.3,,,,,,,,,,,,
REG,70957,11/22/2012,3.21,20.02,67.07,,,,,,,,,,,,
REG,70957,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70962,11/17/2012,4.49,22.86,110.11,,,,,,,,,,,,
REG,70962,11/17/2012,3.11,20.02,63.73,,,,,,,,,,,,
REG,70962,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70962,11/21/2012,4.22,22.86,99.82,,,,,,,,,,,,
REG,70962,11/21/2012,3.38,20.02,72.74,,,,,,,,,,,,
REG,70962,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70962,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
